Prod,Aggregate,U,NumSamples,NumNA,NumStksOverfished_p10,NumStksOverfished_p25,NumStksOverfished_Med,NumStksOverfished_p75,NumStksOverfished_p90,NumStksExtirpated_p10,NumStksExtirpated_p25,NumStksExtirpated_Med,NumStksExtirpated_p75,NumStksExtirpated_p90,NumStksBelowSgen_p10,NumStksBelowSgen_p25,NumStksBelowSgen_Med,NumStksBelowSgen_p75,NumStksBelowSgen_p90,EqSpn_p10,EqSpn_p25,EqSpn_Med,EqSpn_p75,EqSpn_p90,EqCt_p10,EqCt_p25,EqCt_Med,EqCt_p75,EqCt_p90,NumStksOverfishedv2p20,NumStksExtirpatedv2p20,NumStksBelowSgenv2p20,NumStksOverfishedv2p40,NumStksExtirpatedv2p40,NumStksBelowSgenv2p40
Recent,Nass,0.33,2000,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,93096.22362,140146.4954,211248.1458,271659.9376,324007.8914,45853.36387,69027.37833,104047.5942,133802.6558,159585.9764,2,0,0,0,0,0
Recent,Nass,0.34,2000,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,88233.46194,135877.6906,206665.6928,266698.6383,318807.7698,45453.60161,69997.59818,106464.1448,137390.2076,164234.3057,2,0,0,0,0,0
Recent,Nass,0.35,2000,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,82705.35293,131463.6158,202593.4416,262224.5551,313583.6625,44533.65158,70788.10081,109088.7763,141197.8374,168852.7414,2,0,0,0,0,0
Recent,Nass,0.36,2000,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,79329.21538,127168.4671,197823.3048,257624.1773,308919.525,44622.68365,71532.26276,111275.609,144913.5997,173767.2328,2,0,0,0,0,0
Recent,Nass,0.37,2000,0,0,0,1,1,2,0,0,0,0,1,0,0,0,1,1,75684.81394,122138.0514,193510.5877,252721.2961,303772.705,44449.81136,71731.87148,113649.0753,148423.6183,178406.1918,2,0,1,0,0,0
Recent,Nass,0.38,2000,0,0,0,1,1,2,0,0,0,0,1,0,0,0,1,1,72068.10539,116884.9911,188662.4445,247600.0118,298841.4014,44170.77427,71639.18812,115631.8208,151754.846,183160.859,2,0,2,0,0,0
Recent,Nass,0.39,2000,0,0,0,1,1,2,0,0,0,0,1,0,0,0,1,1,69058.89312,112152.1267,183139.6267,242137.4278,293733.5978,44152.40708,71703.81872,117089.2695,154809.1751,187796.8904,2,0,2,0,0,0
Recent,Nass,0.4,2000,0,0,0,1,1,2,0,0,0,0,1,0,0,0,1,1,65967.0146,107036.8268,178259.1877,237007.5409,288879.4491,43978.00973,71357.8845,118839.4585,158005.0272,192586.2994,2,0,2,1,0,0
Recent,Nass,0.41,2000,0,0,0,1,1,2,0,0,0,0,1,0,0,0,1,1,61688.60985,102528.2259,172932.7943,231516.9929,283398.7218,42868.356,71248.42815,120173.6367,160884.6899,196938.0948,2,0,2,1,0,0
Recent,Nass,0.42,2000,0,0,0,1,1,2,0,0,0,1,1,0,0,0,1,1,58016.25885,97345.49862,168381.5232,226102.9603,278374.1927,42011.77365,70491.56797,121931.4478,163729.7299,201581.312,2,0,2,1,0,0
Recent,Nass,0.43,2000,0,0,0,1,1,2,0,0,0,1,1,0,0,0,1,1,54869.46461,92313.42075,162530.9699,221160.1309,273232.0983,41392.754,69639.94899,122611.0825,166840.0988,206122.4601,2,0,2,1,0,0
Recent,Nass,0.44,2000,0,0,0,1,1,2,0,0,0,1,1,0,0,1,1,1,50016.90848,88102.91126,156980.0362,216491.6226,267667.7802,39298.99952,69223.71599,123341.457,170100.5606,210310.3987,2,0,2,2,0,0
Recent,Nass,0.45,2000,0,0,0,1,2,2,0,0,0,1,1,0,0,1,1,1,47071.67126,83872.0987,152103.7822,211228.9737,261770.9308,38513.18558,68622.62621,124448.5491,172823.7058,214176.2161,2,0,2,2,0,0
Recent,Nass,0.46,2000,0,0,0,1,2,2,0,0,0,1,1,0,0,1,1,1,43137.44055,79685.28777,146238.2075,205758.1983,255479.5886,36746.70862,67880.05995,124573.2879,175275.5023,217630.7607,2,0,2,2,0,0
Recent,Nass,0.47,2000,0,0,1,1,2,2,0,0,0,1,1,0,0,1,1,2,39939.21229,75644.41553,140324.6604,200249.1353,249243.389,35417.79204,67080.89679,124438.8498,177579.4219,221027.1563,2,1,2,2,0,0
Recent,Nass,0.48,2000,0,0,1,1,2,3,0,0,0,1,1,0,0,1,1,2,36712.66681,70997.47715,135380.5668,195033.2378,242327.7123,33888.61552,65536.13275,124966.677,180030.681,223687.119,3,2,2,2,0,0
Recent,Nass,0.49,2000,0,0,1,1,2,3,0,0,0,1,1,0,0,1,1,2,34025.76316,66835.69697,130108.6021,189415.6175,235082.8761,32691.41951,64214.68925,125006.304,181987.5541,225863.9398,3,2,2,2,0,0
Recent,Nass,0.5,2000,0,0,1,2,2,3,0,0,0,1,1,0,0,1,1,2,31300.08777,63532.65347,124876.8817,183852.8997,228262.7461,31300.08777,63532.65347,124876.8817,183852.8997,228262.7461,3,2,2,3,0,1
Recent,Nass,0.51,2000,0,0,1,2,3,3,0,0,0,1,1,0,0,1,1,2,27738.58565,59577.31277,119429.2336,178021.2934,221420.8727,28870.77282,62009.03982,124303.8962,185287.4686,230458.4594,3,2,2,3,0,1
Recent,Nass,0.52,2000,0,0,1,2,3,3,0,0,0,1,1,0,0,1,1,2,25343.8603,55425.28319,114044.3589,172387.836,215081.7008,27455.84866,60044.05679,123548.0554,186753.489,233005.1759,3,2,2,3,0,1
Recent,Nass,0.53,2000,0,0,1,2,3,3,0,0,0,1,1,0,0,1,1,2,22415.07101,51866.99198,108880.6627,166883.0728,209117.3705,25276.56943,58488.31011,122780.3218,188187.2949,235813.205,3,2,2,3,0,1
Recent,Nass,0.54,2000,0,1,1,2,3,3,0,0,1,1,1,0,0,1,1,2,19780.05629,47833.87858,103229.1416,160950.2529,202560.4238,23220.06608,56152.81398,121182.0358,188941.6013,237788.3236,3,2,2,3,0,1
Recent,Nass,0.55,2000,0,1,1,2,3,3,0,0,1,1,1,0,0,1,1,2,17261.65366,44470.10532,97952.8928,155161.1228,194950.9622,21097.5767,54352.35095,119720.2023,189641.3723,238273.3983,3,2,2,3,0,1
Recent,Nass,0.56,2000,0,1,2,2,3,3,0,0,1,1,1,0,0,1,1,2,15306.24958,39881.08295,92054.38058,149285.3557,188445.4418,19480.68128,50757.74193,117160.1207,189999.5437,239839.6532,3,2,2,3,0,2
Recent,Nass,0.57,2000,0,1,2,2,3,3,0,0,1,1,2,0,0,1,2,2,13573.68003,36300.19676,86394.102,143653.3822,181360.9709,17993.01771,48118.86547,114522.4143,190424.2509,240408.7289,4,2,2,3,0,2
Recent,Nass,0.58,2000,0,1,2,2,3,3,0,0,1,1,2,0,0,1,2,2,12352.54604,32502.19823,81257.82617,136725.8404,174380.7753,17058.27786,44883.98803,112213.1885,188811.8748,240811.5469,4,2,2,3,0,2
Recent,Nass,0.59,2000,0,1,2,3,3,4,0,0,1,1,2,0,0,1,2,2,10959.04344,29139.83981,75257.61591,130236.0735,166584.1417,15770.3308,41932.94021,108297.5449,187412.8863,239718.6429,4,2,2,3,1,2
Recent,Nass,0.6,2000,0,2,2,3,3,4,0,0,1,1,2,0,1,1,2,2,9812.358993,26570.67023,70026.68542,123425.4853,159707.9732,14718.53849,39856.00535,105040.0281,185138.228,239561.9598,4,2,2,3,1,2
Recent,Nass,0.61,2000,0,2,2,3,3,4,0,0,1,1,2,0,1,1,2,3,8806.900564,23681.58593,64717.19526,116481.0468,152459.8511,13774.89575,37040.42927,101224.3311,182188.3039,238462.8441,4,2,3,3,1,2
Recent,Nass,0.62,2000,0,2,2,3,3,4,0,0,1,1,2,0,1,1,2,3,7950.312146,20863.7523,60074.44089,109206.2798,145211.9293,12971.56192,34040.85902,98016.19303,178178.6671,236924.7267,4,2,3,4,1,2
Recent,Nass,0.63,2000,0,2,3,3,4,4,0,0,1,1,2,0,1,2,2,3,7081.154796,17807.27344,54221.97137,102748.1484,138074.6127,12057.10141,30320.49261,92323.89719,174949.55,235100.0162,4,2,3,4,1,2
Recent,Nass,0.64,2000,0,2,3,3,4,4,0,0,1,1,2,0,1,2,2,3,6104.451015,14454.59764,48876.17181,95652.88476,130908.6133,10852.35736,25697.06247,86890.97211,170049.5729,232726.4237,4,2,3,4,2,3
Recent,Nass,0.65,2000,0,2,3,3,4,4,0,0,1,2,2,0,1,2,3,3,5048.044183,11581.28913,44443.57242,87868.70683,123496.768,9374.939196,21508.10838,82538.06307,163184.7413,229351.1406,4,2,3,4,2,3
Recent,Nass,0.66,2000,0,2,3,3,4,4,0,0,1,2,2,0,1,2,3,3,4117.462071,9512.029194,40249.1318,80824.82577,116281.4956,7992.720491,18464.52726,78130.6676,156895.25,225722.9033,4,2,3,4,2,3
Recent,Nass,0.67,2000,0,3,3,4,4,4,0,1,1,2,2,0,1,2,3,3,3392.558392,7672.445038,35196.5163,73142.7229,109094.8576,6887.921584,15577.38841,71459.5937,148501.8919,221495.6199,4,2,3,4,2,3
Recent,Nass,0.68,2000,0,3,3,4,4,4,0,1,1,2,3,1,1,2,3,3,2873.603746,6179.349677,30484.31471,65965.07137,101820.1209,6106.407961,13131.11806,64779.16875,140175.7767,216367.7568,4,3,3,4,2,3
Recent,Nass,0.69,2000,0,3,3,4,4,4,0,1,1,2,3,1,1,2,3,3,2392.299853,4791.352059,25794.09708,59405.99309,94021.96044,5324.796447,10664.62232,57412.66769,132226.2427,209274.6861,4,3,3,4,2,3
Recent,Nass,0.7,2000,0,3,3,4,4,4,0,1,2,2,3,1,2,2,3,3,1956.988709,3894.380757,21099.78556,52658.32284,86405.92846,4566.306988,9086.888434,49232.83297,122869.42,201613.8331,4,3,3,4,3,3
Recent,Nass,0.71,2000,0,3,3,4,4,4,0,1,2,3,3,1,2,2,3,3,1689.313883,3399.081262,16802.24383,45581.00325,78407.7926,4135.906403,8321.888608,41136.528,111594.87,191963.906,4,3,4,4,3,3
Recent,Nass,0.72,2000,0,3,4,4,4,4,0,1,2,3,3,1,2,2,3,3,1407.196681,2997.741589,12996.58217,38954.15181,70725.31503,3618.505751,7708.478371,33419.78272,100167.8189,181865.0958,4,3,4,4,3,3
Recent,Nass,0.73,2000,0,3,4,4,4,4,1,1,2,3,3,1,2,3,3,3,1140.793984,2632.844988,9155.357228,32899.55336,63166.2419,3084.368921,7118.432744,24753.37325,88950.64427,170782.8022,4,3,4,4,3,3
Recent,Nass,0.74,2000,0,3,4,4,4,4,1,1,2,3,3,1,2,3,3,4,883.6414756,2239.634624,6578.825307,28582.45072,55020.36559,2514.979584,6374.3447,18724.34895,81350.05204,156596.4251,4,3,4,4,3,3
Recent,Nass,0.75,2000,0,3,4,4,4,4,1,2,2,3,3,2,2,3,3,4,623.5014617,1818.566969,5061.664687,23649.01602,47009.35052,1870.504385,5455.700906,15184.99406,70947.04805,141028.0516,4,3,4,4,3,3
Recent,Nass,0.76,2000,0,3,4,4,4,4,1,2,2,3,3,2,2,3,3,4,318.8633746,1413.404236,3680.26117,18987.52994,39716.39662,1009.73402,4475.780081,11654.16037,60127.17814,125768.5893,4,4,4,4,3,4
Recent,Nass,0.77,2000,0,3,4,4,4,4,1,2,3,3,3,2,2,3,4,4,0,1016.274854,2866.429971,15332.36305,33755.04139,0,3402.311467,9596.309034,51330.08499,113006.0081,4,4,4,4,3,4
Recent,Nass,0.78,2000,0,3,4,4,4,4,2,2,3,3,4,2,3,3,4,4,0,633.0087561,2170.858235,11224.3045,28206.41849,0,2244.303772,7696.679196,39795.26142,100004.5746,4,4,4,4,3,4
Recent,Nass,0.79,2000,0,3,4,4,4,4,2,2,3,3,4,2,3,3,4,4,0,257.0051834,1645.010592,6529.801172,23964.34037,0,966.8290232,6188.373179,24564.49012,90151.56616,4,4,4,4,4,4
Recent,Nass,0.8,2000,0,4,4,4,4,4,2,2,3,3,4,2,3,3,4,4,0,0,1114.75815,3758.175547,18688.60875,0,0,4459.0326,15032.70219,74754.435,4,4,4,4,4,4
Recent,Nass,0.81,2000,0,4,4,4,4,4,2,3,3,4,4,3,3,4,4,4,0,0,643.7686464,2631.314886,15091.67582,0,0,2744.487387,11217.71083,64338.19691,4,4,4,4,4,4
Recent,Nass,0.82,2000,0,4,4,4,4,4,2,3,3,4,4,3,3,4,4,4,0,0,232.109051,1744.964725,12022.3404,0,0,1057.385677,7949.283749,54768.43958,4,4,4,4,4,4
Recent,Nass,0.83,2000,0,4,4,4,4,4,2,3,4,4,4,3,3,4,4,4,0,0,0,1161.63671,8808.68016,0,0,0,5671.520407,43007.08549,4,4,4,4,4,4
Recent,Nass,0.84,2000,0,4,4,4,4,4,3,3,4,4,4,3,3,4,4,4,0,0,0,621.3170659,5187.394796,0,0,0,3261.914596,27233.82268,4,4,4,4,4,4
Recent,Nass,0.85,2000,0,4,4,4,4,4,3,3,4,4,4,3,4,4,4,4,0,0,0,97.90272629,2556.622999,0,0,0,554.7821157,14487.53033,4,4,4,4,4,4
Recent,Nass,0.86,2000,0,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,0,0,0,0,1425.563466,0,0,0,0,8757.03272,4,4,4,4,4,4
Recent,Nass,0.87,2000,0,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,0,0,0,0,638.6620617,0,0,0,0,4274.123029,4,4,4,4,4,4
Recent,Nass,0.88,2000,0,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4
Recent,Nass,0.89,2000,0,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4
Recent,Nass,0.9,2000,0,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4
Recent,Nass,0.91,2000,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4
Recent,Nass,0.92,2000,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4
Recent,Nass,0.93,2000,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4
Recent,Nass,0.94,2000,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4
Recent,Nass,0.95,2000,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4
Recent,Nass,0.96,2000,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4
Recent,Nass,0.97,2000,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4
Recent,Nass,0.98,2000,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4
Recent,Nass,0.99,2000,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4
Recent,Nass,1,2000,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4
Recent,SkeenaChannel,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765336.7875,924399.7416,1165340.249,1513264.468,1980574.805,0,0,0,0,0,0,0,0,0,0,0
Recent,SkeenaChannel,0.01,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759917.9205,917046.5952,1155883.298,1500366.065,1963964.762,7675.938591,9263.096922,11675.58887,15155.21278,19838.0279,0,0,0,0,0,0
Recent,SkeenaChannel,0.02,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753648.3358,909496.8688,1147234.406,1487470.347,1946631.704,15380.57828,18561.16059,23412.94707,30356.53769,39727.17763,0,0,0,0,0,0
Recent,SkeenaChannel,0.03,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747565.4321,902701.1954,1136355.063,1473257.11,1931554.57,23120.58038,27918.59367,35145.00196,45564.65289,59738.80115,0,0,0,0,0,0
Recent,SkeenaChannel,0.04,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741071.5073,895459.346,1125497.111,1458672.969,1910275.153,30877.97947,37310.80608,46895.71296,60778.04038,79594.79802,0,0,0,0,0,0
Recent,SkeenaChannel,0.05,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735517.0367,888930.8737,1115735.78,1443823.051,1894159.819,38711.42299,46785.83546,58722.9358,75990.68689,99692.62203,0,0,0,0,0,0
Recent,SkeenaChannel,0.06,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728885.4481,882333.3158,1106106.2,1427681.168,1874044.157,46524.60307,56319.14781,70602.52338,91128.58519,119619.8398,0,0,0,0,0,0
Recent,SkeenaChannel,0.07,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722612.3531,873723.4367,1095154.631,1411864.965,1855191.871,54390.17712,65764.12965,82430.99377,106269.406,139638.0978,0,0,0,0,0,0
Recent,SkeenaChannel,0.08,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715482.7797,866580.7281,1084373.902,1398301.504,1834547.786,62215.89388,75354.84592,94293.38282,121591.4351,159525.8944,0,0,0,0,0,0
Recent,SkeenaChannel,0.09,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708778.9408,859165.8556,1071994.779,1384531.375,1815101.422,70099.01612,84972.44725,106021.4616,136931.6745,179515.5253,0,0,0,0,0,0
Recent,SkeenaChannel,0.1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702518.1608,850777.5803,1061963.637,1373248.141,1795440.178,78057.57342,94530.84226,117995.9596,152583.1267,199493.3531,0,0,0,0,0,0
Recent,SkeenaChannel,0.11,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694909.836,841967.9791,1050482.018,1358833.192,1778297.695,85887.73253,104063.4581,129834.8561,167945.6754,219789.6028,0,0,0,0,0,0
Recent,SkeenaChannel,0.12,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685093.6763,832050.5444,1039582.502,1344430.902,1760628.432,93421.86494,113461.4379,141761.2503,183331.4866,240085.6952,0,0,0,0,0,0
Recent,SkeenaChannel,0.13,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677171.6706,823749.8647,1028950.071,1331372.033,1742795.741,101186.5715,123089.0602,153751.16,198940.6486,260417.7544,0,0,0,0,0,0
Recent,SkeenaChannel,0.14,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670478.0753,814505.4797,1017068.172,1317397.829,1725931.346,109147.5937,132593.9153,165569.2374,214460.1117,280965.568,0,0,0,0,0,0
Recent,SkeenaChannel,0.15,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664751.7096,803778.7746,1005110.445,1301190.462,1703073.801,117309.1252,141843.3132,177372.4314,229621.8462,300542.4355,0,0,0,0,0,0
Recent,SkeenaChannel,0.16,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656410.7016,795061.7905,993314.6294,1286442.473,1680922.005,125030.6098,151440.341,189202.7866,245036.6614,320175.6201,0,0,0,0,0,0
Recent,SkeenaChannel,0.17,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648030.0259,786911.3308,984677.636,1270991.154,1661886.421,132729.0415,161174.6099,201680.9616,260323.4894,340386.3754,0,0,0,0,0,0
Recent,SkeenaChannel,0.18,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,642616.6737,777148.1868,971567.1037,1256578.596,1641073.392,141062.1967,170593.5044,213270.8276,275834.3261,360235.6227,0,0,0,0,0,0
Recent,SkeenaChannel,0.19,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,634693.6,768199.6897,959444.0451,1240133.349,1623353.727,148878.7457,180194.9889,225054.776,290895.477,380786.6767,0,0,0,0,0,0
Recent,SkeenaChannel,0.2,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,625619.4982,759226.056,948155.8841,1225226.408,1599363.702,156404.8746,189806.514,237038.971,306306.6021,399840.9254,0,0,0,0,0,0
Recent,SkeenaChannel,0.21,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,616640.5778,750356.3856,934970.0081,1211846.668,1577103.406,163917.1156,199461.824,248536.3313,322136.4562,419230.0194,0,0,0,0,0,0
Recent,SkeenaChannel,0.22,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,607855.7496,741188.3758,923346.0565,1195636.602,1557702.945,171446.4935,209053.1316,260430.939,337230.8363,439352.1128,0,0,0,0,0,0
Recent,SkeenaChannel,0.23,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,599530.9379,732357.3619,910802.0394,1179540.806,1532241.336,179080.6698,218756.0951,272057.752,352330.3708,457682.477,0,0,0,0,0,0
Recent,SkeenaChannel,0.24,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,591879.7827,723629.1315,899678.3569,1161909.232,1512252.873,186909.4051,228514.4626,284108.9548,366918.7048,477553.5388,0,0,0,0,0,0
Recent,SkeenaChannel,0.25,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,584145.5785,713257.4366,887675.7639,1143072.319,1490683.238,194715.1928,237752.4789,295891.9213,381024.1062,496894.4126,0,0,0,0,0,0
Recent,SkeenaChannel,0.26,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,573483.7329,701080.3099,873632.5701,1125035.129,1470791.033,201494.2845,246325.5143,306951.9841,395282.613,516764.4169,0,0,0,0,0,0
Recent,SkeenaChannel,0.27,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,563319.7486,692325.2938,860308.5043,1107760.503,1450908.184,208351.1399,256065.5196,318196.2961,409719.638,536637.2736,1,0,0,0,0,0
Recent,SkeenaChannel,0.28,2000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,556512.5012,681478.7678,847703.6696,1090989.333,1429076.146,216421.5283,265019.5208,329662.5382,424273.6296,555751.8346,1,0,0,0,0,0
Recent,SkeenaChannel,0.29,2000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,548190.8111,669226.1351,834930.3556,1073952.19,1405760.262,223908.9228,273345.8862,341027.8917,438656.5285,574183.7691,1,0,0,0,0,0
Recent,SkeenaChannel,0.3,2000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,538495.2606,658380.8823,820693.3642,1053609.437,1383698.576,230783.6831,282163.2353,351725.7275,451546.9017,593013.6753,1,0,0,0,0,0
Recent,SkeenaChannel,0.31,2000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,528832.3941,647595.7939,807317.7721,1034959.72,1360909.975,237591.3654,290948.835,362707.9846,464981.903,611423.3221,1,0,0,0,0,0
Recent,SkeenaChannel,0.32,2000,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,517850.4178,636970.5626,794249.2797,1018050.453,1337950.969,243694.3142,299750.853,373764.3669,479082.566,629623.9852,1,0,1,0,0,0
Recent,SkeenaChannel,0.33,2000,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,508649.9158,625387.4276,780722.6946,997097.1993,1314395.85,250529.063,308026.6434,384535.0586,491107.5758,647389.0008,1,0,1,0,0,0
Recent,SkeenaChannel,0.34,2000,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,500547.8155,614688.058,768645.9304,978612.0042,1291064.807,257857.9656,316657.4844,395969.1157,504133.4567,665093.9914,1,0,1,0,0,0
Recent,SkeenaChannel,0.35,2000,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,488424.658,603083.0034,754885.4428,960359.093,1267222.177,262997.8928,324737.0018,406476.7769,517116.4347,682350.4032,1,0,1,1,0,0
Recent,SkeenaChannel,0.36,2000,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,474743.2826,591768.5336,740524.9841,939680.3938,1247070.088,267043.0965,332869.8001,416545.3035,528570.2215,701476.9243,1,0,1,1,0,0
Recent,SkeenaChannel,0.37,2000,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,462551.4493,581383.3832,726216.3042,923462.0036,1229334.779,271657.2004,341447.3838,426507.9882,542350.7005,721990.2669,1,0,1,1,0,0
Recent,SkeenaChannel,0.38,2000,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,451964.556,569271.179,712692.6051,904636.3623,1206601.315,277010.5343,348908.142,436811.5967,554454.5446,739529.8382,1,0,1,1,0,0
Recent,SkeenaChannel,0.39,2000,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,442919.5196,557441.2697,698004.2546,885824.0392,1188079.648,283178.0535,356396.8773,446265.0153,566346.5169,759591.9059,1,0,1,1,0,0
Recent,SkeenaChannel,0.4,2000,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,434024.2405,546388.6789,683360.8984,867514.9129,1162108.58,289349.4937,364259.1193,455573.9322,578343.2752,774739.0532,1,0,1,1,0,0
Recent,SkeenaChannel,0.41,2000,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,421999.1378,534913.5837,669190.446,847515.861,1134607.586,293253.6382,371719.609,465030.6489,588951.7,788456.119,1,0,1,1,0,0
Recent,SkeenaChannel,0.42,2000,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,411478.6931,521806.6112,654464.5147,828845.206,1107591.832,297967.3295,377859.9598,473922.5796,600198.2526,802049.2573,1,0,1,1,0,0
Recent,SkeenaChannel,0.43,2000,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,401422.9312,508479.4147,638125.1876,809001.999,1085452.024,302827.8253,383589.7339,481392.6854,610299.7537,818849.7726,1,0,1,1,0,0
Recent,SkeenaChannel,0.44,2000,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,390453.1234,496308.911,622994.9908,787614.8838,1058323.167,306784.5969,389957.0015,489496.0642,618840.2658,831539.6311,1,1,1,1,0,1
Recent,SkeenaChannel,0.45,2000,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,380997.6536,483047.5973,606116.5683,769898.6045,1031938.18,311725.353,395220.7615,495913.5559,629917.0401,844313.056,1,1,1,1,0,1
Recent,SkeenaChannel,0.46,2000,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,363495.3625,471389.9133,590719.2919,751143.4545,1008986.276,309644.1977,401554.3705,503205.3228,639862.9427,859506.8277,1,1,1,1,0,1
Recent,SkeenaChannel,0.47,2000,0,0,1,1,1,2,0,0,0,1,1,0,0,0,1,1,348941.056,457580.4515,575347.6461,730835.8438,982067.08,309438.295,405778.8909,510213.9503,648099.7106,870889.6747,1,1,1,1,0,1
Recent,SkeenaChannel,0.48,2000,0,0,1,1,1,2,0,0,0,1,1,0,0,1,1,1,333303.4176,444018.9767,559299.5265,711593.1984,951834.6787,307664.6931,409863.6708,516276.486,656855.2601,878616.6265,1,1,1,1,0,1
Recent,SkeenaChannel,0.49,2000,0,0,1,1,1,2,0,0,0,1,1,0,0,1,1,1,319889.7263,430776.1902,543942.0231,691984.0912,924009.5657,307345.0311,413883.0063,522610.9633,664847.4602,887773.8964,1,1,1,1,0,1
Recent,SkeenaChannel,0.5,2000,0,0,1,1,1,2,0,0,0,1,1,0,0,1,1,1,305961.5449,418204.3099,527530.2239,669941.1786,899566.0079,305961.5449,418204.3099,527530.2239,669941.1786,899566.0079,2,1,1,1,0,1
